credit,summe_einnahmen,summe_ausgaben,frei_verfuegbares_einkommen,verhaeltnis_einkommen_zu_rate,laufzeit,kreditbetrag,score_wert,schufa_score,anzahl_kinder,anzahl_personen,anzahl_kfz,beschaeftigungs_art,anrede,familienstand,wohnsituation,einkommen_unselbstaendig,rente,ein_unterhalt,kindergeld,ein_miete,sonstiges,aus_miete,wohnnebenkosten,aus_unterhalt,kranken_pflege_versicherung,lebensversicherung,baufinanzierung,bausparen,beschaeftigt_seit,alter,wohnhaft
ABGELEHNT,1540.0,818.0,722.0,0.6,96,25000.0,-122,9437,0,1,0,ANGESTELLTER,HERR,LEDIG,ELTERN,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-01 00:00:00,26.0,2.0
ABGELEHNT,3710.0,2900.0,810.0,0.65,48,20000.0,467,9948,0,1,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,3150.0,0.0,0.0,0.0,0.0,400.0,0.0,200.0,0.0,0.0,0.0,1700.0,0.0,1989-10-01 00:00:00,52.0,20.0
ABGELEHNT,2240.0,1315.0,925.0,0.6,96,24000.0,296,9708,0,1,0,ANGESTELLTER,FRAU,LEDIG,MIETE,1640.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-01 00:00:00,50.0,50.0
ABGELEHNT,2000.0,1318.0,682.0,0.6,96,29800.0,-29,9456,0,1,0,ARBEITER,HERR,LEDIG,MIETE,2000.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-01 00:00:00,34.0,4.0
ABGELEHNT,1455.0,997.0,458.0,0.65,60,10000.0,128,9799,0,1,1,ARBEITER,HERR,LEDIG,SONSTIGES,1455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,134.0,0.0,75.0,2002-09-01 00:00:00,37.0,37.0
ABGELEHNT,2638.0,1729.0,909.0,0.6,84,23366.0,-26,9672,2,4,0,ANGESTELLTER,HERR,VERHEIRATET,MIETE,1550.0,0.0,0.0,388.0,0.0,700.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-01 00:00:00,32.0,4.0
ABGELEHNT,1664.0,1412.0,252.0,0.6,96,10500.0,85,9681,0,1,0,ANGESTELLTER,HERR,LEDIG,MIETE,1664.0,0.0,0.0,0.0,0.0,0.0,994.0,0.0,272.0,0.0,0.0,0.0,0.0,2014-02-01 00:00:00,44.0,11.0
ABGELEHNT,1550.0,920.0,630.0,0.65,24,7000.0,178,9881,0,1,1,ANGESTELLTER,HERR,LEDIG,SONSTIGES,1550.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,90.0,0.0,0.0,2011-11-01 00:00:00,38.0,32.0
ABGELEHNT,4594.0,3150.0,1444.0,0.7,24,5000.0,260,9913,1,3,1,ANGESTELLTER,FRAU,VERHEIRATET,EIGENTUM,4205.0,0.0,0.0,194.0,0.0,0.0,740.0,200.0,0.0,0.0,0.0,1850.0,0.0,2007-10-01 00:00:00,40.0,8.0
ABGELEHNT,2088.0,1883.0,205.0,0.6,84,5000.0,40,9594,0,1,1,BEAMTER,FRAU,LEDIG,SONSTIGES,2088.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,211.0,0.0,0.0,30.0,2009-09-01 00:00:00,29.0,7.0
ABGELEHNT,2088.0,1584.0,504.0,0.6,96,24500.0,17,9594,0,1,1,BEAMTER,FRAU,LEDIG,SONSTIGES,2090.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,210.0,0.0,0.0,30.0,2009-09-01 00:00:00,29.0,7.0
ABGELEHNT,1450.0,994.0,456.0,0.6,84,11400.0,-144,9803,0,1,1,ANGESTELLTER,FRAU,LEDIG,MIETE,1450.0,0.0,0.0,0.0,0.0,,239.0,,0.0,,0.0,0.0,0.0,2018-01-01 00:00:00,34.0,3.0
ABGELEHNT,1350.0,1086.0,264.0,0.6,84,9950.0,480,9882,0,2,1,ANGESTELLTER,FRAU,VERHEIRATET,EIGENTUM,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,2012-04-01 00:00:00,59.0,45.0
ABGELEHNT,2400.0,1597.0,803.0,0.65,24,8000.0,78,9819,0,1,1,ANGESTELLTER,FRAU,LEDIG,MIETE,2400.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,140.0,0.0,0.0,2010-09-01 00:00:00,32.0,3.0
ABGELEHNT,2400.0,2266.0,134.0,0.6,84,6000.0,360,9791,0,1,1,ARBEITER,HERR,VERHEIRATET,MIETE,2400.0,0.0,0.0,0.0,0.0,0.0,479.0,0.0,364.0,0.0,289.0,0.0,0.0,2017-09-01 00:00:00,53.0,9.0
ABGELEHNT,2700.0,1800.0,900.0,0.6,96,12000.0,198,9887,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,2500.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,75.0,2011-06-01 00:00:00,39.0,2.0
ABGELEHNT,2000.0,1791.0,209.0,0.6,96,9500.0,72,9446,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,2000.0,0.0,0.0,0.0,0.0,0.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-07-01 00:00:00,41.0,14.0
ABGELEHNT,2350.0,1700.0,650.0,0.6,84,18000.0,-16,9725,0,1,1,ANGESTELLTER,FRAU,LEDIG,MIETE,2100.0,0.0,0.0,0.0,0.0,0.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-01 00:00:00,28.0,2.0
ABGELEHNT,2150.0,1989.0,161.0,0.6,84,5000.0,170,9578,0,2,1,ANGESTELLTER,FRAU,VERHEIRATET,MIETE,2150.0,0.0,0.0,0.0,0.0,,305.0,,0.0,,0.0,0.0,0.0,2018-01-01 00:00:00,39.0,1.0
ABGELEHNT,2239.0,1296.0,943.0,0.6,84,15000.0,89,9821,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,SONSTIGES,2239.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-01 00:00:00,32.0,3.0
ABGELEHNT,1494.0,980.0,514.0,0.6,84,10000.0,93,9352,1,2,0,ARBEITER,FRAU,LEBENSGEMEINSCHAFT,EIGENTUM,1300.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,60.0,2014-10-01 00:00:00,42.0,3.0
ABGELEHNT,3102.0,2572.0,530.0,0.65,48,5000.0,241,9839,2,3,1,BEAMTER,FRAU,GESCHIEDEN,EIGENTUM,2714.08,0.0,0.0,388.0,0.0,0.0,750.0,250.0,0.0,222.0,50.0,400.0,20.0,1990-09-01 00:00:00,49.0,2.0
ABGELEHNT,1579.0,783.0,796.0,0.6,84,18000.0,394,9800,0,1,0,ANGESTELLTER,HERR,LEDIG,EIGENTUM,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,205.0,50.0,2016-07-01 00:00:00,58.0,7.0
ABGELEHNT,3041.0,2028.0,1013.0,0.65,24,6500.0,325,9928,0,2,2,ANGESTELLTER,FRAU,LEBENSGEMEINSCHAFT,MIETE,3041.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,112.0,0.0,40.0,0.0,40.0,1999-02-01 00:00:00,49.0,8.0
ABGELEHNT,1952.0,900.0,1052.0,0.65,48,6000.0,262,9945,2,3,0,ANGESTELLTER,FRAU,VERHEIRATET,EIGENTUM,1564.0,0.0,0.0,388.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,825.0,0.0,2013-07-01 00:00:00,40.0,8.0
ABGELEHNT,2700.0,2124.0,576.0,0.6,84,15000.0,-34,9544,0,1,1,ANGESTELLTER,HERR,LEDIG,ELTERN,2673.0,0.0,0.0,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-09-01 00:00:00,32.0,23.0
ABGELEHNT,2500.0,1450.0,1050.0,0.65,60,20000.0,387,9916,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,2500.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,1992-01-01 00:00:00,61.0,10.0
ABGELEHNT,1594.0,1220.0,374.0,0.45,96,12500.0,-66,9834,0,1,1,FREIBERUFLER,HERR,LEDIG,MIETE,,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,100.0,0.0,0.0,0.0,2011-01-01 00:00:00,33.0,2.0
ABGELEHNT,2074.0,1929.0,145.0,0.6,72,5000.0,323,9891,0,1,1,ANGESTELLTER,HERR,LEBENSGEMEINSCHAFT,ELTERN,2074.0,0.0,0.0,0.0,0.0,0.0,834.0,0.0,420.0,0.0,0.0,0.0,0.0,2015-03-01 00:00:00,52.0,22.0
ABGELEHNT,1500.0,1097.0,403.0,0.6,84,15000.0,173,9789,0,1,1,ARBEITER,HERR,GESCHIEDEN,MIETE,1500.0,0.0,0.0,0.0,0.0,,220.0,,0.0,,0.0,291.0,0.0,2018-04-25 00:00:00,55.0,9.0
ABGELEHNT,1494.0,768.0,726.0,0.65,60,20000.0,167,9310,1,3,0,ARBEITER,FRAU,VERHEIRATET,SONSTIGES,1300.0,0.0,0.0,194.0,0.0,,,,0.0,,0.0,0.0,0.0,2017-10-01 00:00:00,45.0,2.0
ABGELEHNT,3150.0,1960.0,1190.0,0.65,48,9500.0,130,9788,0,1,1,ANGESTELLTER,HERR,LEBENSGEMEINSCHAFT,MIETE,2750.0,0.0,0.0,0.0,0.0,400.0,855.0,0.0,0.0,0.0,7.58,0.0,0.0,2018-05-01 00:00:00,41.0,4.0
ABGELEHNT,2494.0,1977.0,517.0,0.65,60,7000.0,306,9829,1,3,1,ANGESTELLTER,FRAU,VERHEIRATET,MIETE,2100.0,0.0,200.0,194.0,0.0,0.0,1211.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-06-01 00:00:00,45.0,2.0
ABGELEHNT,1982.0,1107.0,875.0,0.6,72,5000.0,261,9744,0,2,0,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,1702.0,0.0,280.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,1999-08-01 00:00:00,37.0,5.0
ABGELEHNT,2036.0,1296.0,740.0,0.6,72,25000.0,123,9434,0,1,0,ARBEITER,HERR,LEDIG,MIETE,1270.0,,,,310.0,0.0,80.0,,,,,,,2011-10-18 00:00:00,41.0,7.0
ABGELEHNT,2500.0,2030.0,470.0,0.65,60,10000.0,241,9734,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,2500.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,594.0,0.0,2011-06-01 00:00:00,37.0,3.0
ABGELEHNT,2600.0,2002.0,598.0,0.6,84,19000.0,3,9345,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,2600.0,0.0,0.0,0.0,0.0,0.0,701.0,0.0,250.0,0.0,0.0,0.0,0.0,2013-02-01 00:00:00,27.0,1.0
ABGELEHNT,1650.0,1305.0,345.0,0.6,96,15000.0,344,9338,0,1,1,ANGESTELLTER,HERR,GESCHIEDEN,MIETE,1650.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-01 00:00:00,53.0,0.0
ABGELEHNT,1800.0,1639.0,161.0,0.6,84,5000.0,97,9344,0,1,1,ANGESTELLTER,HERR,LEDIG,EIGENTUM,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,450.0,0.0,2018-09-17 00:00:00,45.0,4.0
ABGELEHNT,7438.0,3864.0,3574.0,0.45,84,20000.0,356,9914,1,3,1,SELBSTAENDIG,HERR,VERHEIRATET,EIGENTUM,,0.0,0.0,194.0,0.0,,,296.0,0.0,585.0,314.0,1300.0,0.0,1993-04-01 00:00:00,51.0,12.0
ABGELEHNT,1861.0,1443.0,418.0,0.65,36,8000.0,339,9501,0,1,0,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,1861.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,11.0,0.0,50.0,2013-08-01 00:00:00,52.0,2.0
ABGELEHNT,3567.0,1000.0,2567.0,0.6,84,50000.0,365,9885,0,1,1,ANGESTELLTER,FRAU,VERHEIRATET,SONSTIGES,3567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-01 00:00:00,58.0,23.0
ABGELEHNT,2000.0,1419.0,581.0,0.6,72,15000.0,84,9845,0,2,1,ANGESTELLTER,FRAU,LEBENSGEMEINSCHAFT,MIETE,1500.0,0.0,0.0,0.0,0.0,500.0,410.0,0.0,0.0,0.0,130.0,0.0,0.0,2017-06-01 00:00:00,38.0,9.0
ABGELEHNT,1983.0,1455.0,528.0,0.65,60,5000.0,133,9822,0,1,0,ANGESTELLTER,HERR,LEDIG,MIETE,1800.0,0.0,0.0,0.0,0.0,183.0,633.0,0.0,322.0,0.0,0.0,0.0,0.0,2016-05-01 00:00:00,39.0,2.0
ABGELEHNT,3500.0,2066.0,1434.0,0.6,96,30000.0,469,9927,0,2,1,ARBEITER,HERR,VERHEIRATET,EIGENTUM,3500.0,0.0,0.0,0.0,0.0,,,436.0,0.0,0.0,467.0,1284.0,0.0,1990-09-01 00:00:00,51.0,20.0
ABGELEHNT,4666.0,2144.0,2522.0,0.45,84,25000.0,168,9527,0,2,1,FREIBERUFLER,HERR,VERHEIRATET,MIETE,,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,364.0,0.0,0.0,0.0,2015-03-01 00:00:00,46.0,2.0
ABGELEHNT,2138.0,1650.0,488.0,0.65,36,7500.0,235,9944,2,4,0,ANGESTELLTER,FRAU,VERHEIRATET,MIETE,1750.0,0.0,0.0,388.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-09-01 00:00:00,40.0,18.0
ABGELEHNT,2000.0,1292.0,708.0,0.65,36,12000.0,24,9755,0,1,1,ANGESTELLTER,FRAU,LEDIG,MIETE,2000.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,350.0,2011-01-01 00:00:00,29.0,20.0
ABGELEHNT,4124.0,3599.0,525.0,0.65,36,6000.0,190,9867,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,3930.0,0.0,0.0,194.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-11-01 00:00:00,49.0,3.0
ABGELEHNT,6439.0,4952.0,1487.0,0.7,12,5000.0,373,9915,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,6245.0,0.0,0.0,194.0,0.0,0.0,0.0,500.0,0.0,826.0,45.0,3558.0,0.0,1999-08-01 00:00:00,54.0,9.0
ABGELEHNT,3294.0,1800.0,1494.0,0.6,84,35000.0,242,9947,1,3,2,ARBEITER,HERR,VERHEIRATET,MIETE,3100.0,0.0,0.0,194.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,40.0,2004-07-01 00:00:00,50.0,13.0
ABGELEHNT,1875.0,1111.0,764.0,0.6,96,20000.0,44,9391,0,1,0,ANGESTELLTER,HERR,LEDIG,MIETE,1800.0,0.0,0.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-01 00:00:00,44.0,11.0
ABGELEHNT,2294.0,1515.0,779.0,0.65,36,7000.0,125,9937,1,3,1,ARBEITER,HERR,VERHEIRATET,EIGENTUM,2100.0,0.0,0.0,194.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,2005-05-01 00:00:00,40.0,10.0
ABGELEHNT,2788.0,2661.0,127.0,0.6,84,5000.0,179,9632,2,4,1,ARBEITER,HERR,VERHEIRATET,EIGENTUM,2400.0,0.0,0.0,388.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,957.0,0.0,1999-11-01 00:00:00,39.0,14.0
ABGELEHNT,4534.0,3999.0,535.0,0.6,96,15000.0,104,9787,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,3700.0,,,194.0,650.0,0.0,947.0,,,906.0,150.0,720.0,50.0,2006-01-01 00:00:00,33.0,5.0
ABGELEHNT,2294.0,1808.0,486.0,0.6,84,10000.0,-102,9868,1,2,0,ANGESTELLTER,HERR,LEDIG,MIETE,2100.0,0.0,0.0,194.0,0.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-01 00:00:00,34.0,1.0
ABGELEHNT,2410.0,1365.0,1045.0,0.6,48,27000.0,-64,9795,0,1,0,ANGESTELLTER,HERR,LEDIG,MIETE,2410.0,0.0,0.0,0.0,0.0,0.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-01 00:00:00,34.0,7.0
ABGELEHNT,2232.0,1650.0,582.0,0.6,96,25000.0,-27,9326,3,4,1,ANGESTELLTER,HERR,VERHEIRATET,SONSTIGES,1650.0,0.0,0.0,588.0,0.0,0.0,200.0,0.0,0.0,0.0,20.0,0.0,0.0,2017-06-01 00:00:00,40.0,2.0
ABGELEHNT,2394.0,1743.0,651.0,0.65,24,6500.0,-22,9676,1,3,1,ANGESTELLTER,HERR,LEBENSGEMEINSCHAFT,MIETE,2200.0,0.0,0.0,194.0,0.0,0.0,550.0,0.0,0.0,0.0,50.0,0.0,0.0,2010-09-01 00:00:00,29.0,9.0
ABGELEHNT,2557.0,2095.0,462.0,0.65,60,12000.0,104,9888,2,4,1,ANGESTELLTER,FRAU,VERHEIRATET,MIETE,1640.0,0.0,250.0,388.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-01 00:00:00,40.0,8.0
ABGELEHNT,2000.0,1275.0,725.0,0.65,48,17000.0,-102,9817,0,2,1,ANGESTELLTER,HERR,LEBENSGEMEINSCHAFT,MIETE,2000.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-01 00:00:00,33.0,6.0
ABGELEHNT,1877.0,1712.0,165.0,0.6,72,6000.0,-118,9822,2,4,0,ARBEITER,FRAU,VERHEIRATET,MIETE,1489.0,0.0,0.0,388.0,0.0,0.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-01 00:00:00,27.0,0.0
ABGELEHNT,1788.0,900.0,888.0,0.6,96,15000.0,21,9611,2,3,0,ANGESTELLTER,FRAU,LEDIG,SONSTIGES,1400.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-12-01 00:00:00,32.0,6.0
ABGELEHNT,1934.0,666.0,1268.0,0.6,84,25000.0,-105,9666,0,1,1,ANGESTELLTER,FRAU,LEBENSGEMEINSCHAFT,SONSTIGES,1934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,40.0,2018-07-01 00:00:00,34.0,1.0
ABGELEHNT,1800.0,1111.0,689.0,0.65,48,6000.0,354,9917,0,1,1,ARBEITER,FRAU,GESCHIEDEN,MIETE,1800.0,0.0,0.0,0.0,0.0,0.0,993.0,0.0,0.0,70.0,31.0,0.0,40.0,1987-09-01 00:00:00,51.0,14.0
ABGELEHNT,5324.0,4400.0,924.0,0.6,84,30000.0,271,9963,1,2,2,ANGESTELLTER,HERR,GETRENNT,EIGENTUM,5130.0,0.0,0.0,194.0,0.0,0.0,0.0,350.0,1480.0,0.0,120.0,1378.0,0.0,2011-08-01 00:00:00,48.0,7.0
ABGELEHNT,2938.0,1478.0,1460.0,0.6,84,44000.0,131,9762,2,3,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,2300.0,0.0,0.0,388.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2003-06-01 00:00:00,35.0,7.0
ABGELEHNT,1750.0,1030.0,720.0,0.6,84,22000.0,-6,9515,0,1,0,ARBEITER,HERR,LEDIG,MIETE,1750.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,180.0,0.0,0.0,0.0,0.0,2015-02-01 00:00:00,42.0,5.0
ABGELEHNT,1700.0,1298.0,402.0,0.6,96,18500.0,256,9674,0,1,0,ARBEITER,HERR,VERHEIRATET,MIETE,1600.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-01 00:00:00,52.0,6.0
ABGELEHNT,4938.0,3895.0,1043.0,0.6,84,20000.0,103,9895,2,4,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,3550.0,0.0,0.0,388.0,0.0,,0.0,250.0,0.0,70.0,22.0,1270.0,0.0,2018-06-01 00:00:00,36.0,5.0
ABGELEHNT,1450.0,750.0,700.0,0.6,84,10000.0,-33,9566,0,1,0,ANGESTELLTER,HERR,LEDIG,MIETE,1450.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-01 00:00:00,40.0,1.0
ABGELEHNT,1500.0,1315.0,185.0,0.65,48,5000.0,-92,9301,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,1500.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-01 00:00:00,25.0,1.0
ABGELEHNT,1694.0,1377.0,317.0,0.6,84,12000.0,-12,9792,1,2,1,ANGESTELLTER,HERR,LEDIG,MIETE,1500.0,0.0,0.0,194.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-01 00:00:00,32.0,2.0
ABGELEHNT,2943.0,1286.0,1657.0,0.65,36,18000.0,282,9866,0,1,1,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,1700.0,0.0,0.0,0.0,0.0,440.0,464.0,,0.0,,0.0,0.0,0.0,2016-09-01 00:00:00,55.0,18.0
ABGELEHNT,1400.0,1054.0,346.0,0.65,60,5000.0,-4,9695,0,1,0,ANGESTELLTER,FRAU,LEDIG,MIETE,1400.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-01 00:00:00,30.0,3.0
ABGELEHNT,2194.0,1445.0,749.0,0.65,36,14500.0,-60,9463,1,3,1,ARBEITER,HERR,VERHEIRATET,SONSTIGES,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-08-01 00:00:00,29.0,3.0
ABGELEHNT,4298.0,2930.0,1368.0,0.6,60,42000.0,355,9829,2,3,1,ANGESTELLTER,HERR,GESCHIEDEN,EIGENTUM,3110.0,0.0,800.0,388.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,1000.5,0.0,2001-09-01 00:00:00,56.0,9.0
ABGELEHNT,1761.0,1580.0,181.0,0.6,84,7000.0,-13,9635,0,1,1,ANGESTELLTER,FRAU,LEDIG,MIETE,1761.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,13.0,0.0,0.0,0.0,2014-10-01 00:00:00,30.0,30.0
ABGELEHNT,3200.0,2405.0,795.0,0.6,84,20000.0,282,9709,0,1,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,3200.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-01-01 00:00:00,48.0,9.0
ABGELEHNT,2206.0,1275.0,931.0,0.65,24,8634.0,379,9861,0,1,1,ANGESTELLTER,HERR,GESCHIEDEN,MIETE,1700.0,306.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,25.0,0.0,0.0,0.0,1988-12-01 00:00:00,57.0,7.0
ABGELEHNT,3094.0,2202.0,892.0,0.7,24,5000.0,126,9860,1,3,1,ANGESTELLTER,HERR,LEBENSGEMEINSCHAFT,MIETE,2900.0,0.0,0.0,194.0,0.0,0.0,700.0,0.0,0.0,0.0,60.0,0.0,0.0,2015-05-01 00:00:00,36.0,1.0
ABGELEHNT,2500.0,1571.0,929.0,0.6,84,30000.0,65,9852,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,2500.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,291.0,0.0,0.0,0.0,100.0,2008-09-01 00:00:00,29.0,6.0
ABGELEHNT,2744.0,1674.0,1070.0,0.6,96,25000.0,160,9721,1,3,2,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,2100.0,0.0,0.0,194.0,0.0,450.0,0.0,150.0,0.0,0.0,12.0,834.0,156.0,2014-07-01 00:00:00,36.0,2.0
ABGELEHNT,1994.0,1739.0,255.0,0.65,60,5000.0,213,9897,1,2,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,1800.0,0.0,0.0,194.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,745.0,0.0,2018-03-01 00:00:00,42.0,8.0
ABGELEHNT,1930.0,1569.0,361.0,0.6,72,11000.0,-51,9791,1,3,1,BEAMTER,HERR,VERHEIRATET,MIETE,1736.0,0.0,0.0,194.0,0.0,0.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-01 00:00:00,30.0,4.0
ABGELEHNT,2700.0,2247.0,453.0,0.6,84,15000.0,455,9897,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,2543.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,50.0,490.0,40.0,2007-11-01 00:00:00,58.0,45.0
ABGELEHNT,1900.0,1200.0,700.0,0.6,84,20000.0,59,9835,0,2,0,ANGESTELLTER,HERR,VERHEIRATET,MIETE,1854.0,0.0,0.0,0.0,0.0,0.0,624.0,0.0,300.0,0.0,0.0,0.0,0.0,2017-05-01 00:00:00,37.0,3.0
ABGELEHNT,4173.0,2883.0,1290.0,0.65,48,11750.0,213,9901,2,4,1,ANGESTELLTER,FRAU,VERHEIRATET,MIETE,2350.0,0.0,0.0,388.0,0.0,,975.0,,0.0,,0.0,0.0,130.0,2015-08-01 00:00:00,46.0,8.0
ABGELEHNT,1400.0,840.0,560.0,0.6,84,19000.0,285,9551,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,1400.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-01 00:00:00,53.0,3.0
ABGELEHNT,1605.0,1040.0,565.0,0.6,96,20000.0,-67,9572,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,1605.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-01 00:00:00,29.0,5.0
ABGELEHNT,2300.0,1710.0,590.0,0.6,72,14000.0,309,9844,0,2,1,ARBEITER,HERR,VERHEIRATET,MIETE,2300.0,0.0,0.0,0.0,0.0,0.0,964.0,0.0,0.0,0.0,40.0,0.0,30.0,1989-03-01 00:00:00,53.0,3.0
ABGELEHNT,1368.0,1053.0,315.0,0.65,60,6000.0,-16,9506,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,1368.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-01 00:00:00,29.0,3.0
ABGELEHNT,1550.0,1052.0,498.0,0.6,84,20000.0,102,9712,0,2,0,ANGESTELLTER,HERR,VERHEIRATET,MIETE,1520.0,0.0,0.0,0.0,0.0,0.0,618.0,0.0,0.0,0.0,45.0,0.0,0.0,2007-07-17 00:00:00,33.0,4.0
